category,url,title,text
https://vnexpress.net/the-gioi,https://vnexpress.net/biden-ho-lien-tuc-4398323.html,Biden ho liên tục,"Biden nhiều lần ho khi phát biểu tại Nhà Trắng, song ông khẳng định không mắc Covid-19 và bị khản giọng sau khi lây cảm lạnh từ cháu trai."
https://vnexpress.net/the-gioi,https://vnexpress.net/vo-tinh-dot-nha-vi-duoi-ran-4398321.html,Vô tình đốt nhà vì đuổi rắn,Chủ một ngôi nhà ở bang Maryland vô tình gây hỏa hoạn nghiêm trọng trong quá trình đốt than để xua đuổi rắn.
https://vnexpress.net/the-gioi,https://vnexpress.net/hon-loan-bao-trum-the-gioi-2021-4398129.html,Hỗn loạn bao trùm thế giới 2021,"Covid-19 cùng nhiều thiên tai, bất ổn chính trị càn quét thế giới năm qua, nhưng hy vọng vẫn thắp lên khi hàng tỷ người đã được tiêm chủng."
https://vnexpress.net/the-gioi,https://vnexpress.net/malaysia-keu-goi-than-trong-va-binh-tinh-truoc-chung-omicron-4398300.html,Malaysia kêu gọi 'thận trọng và bình tĩnh' trước chủng Omicron,"Malaysia kêu gọi người dân ""thận trọng và bình tĩnh"" sau khi ghi nhận một ca nhiễm biến chủng Omicron, lưu ý rằng đất nước đã được chuẩn bị tốt."
https://vnexpress.net/the-gioi,https://vnexpress.net/biden-noi-se-ngan-nga-tan-cong-ukraine-4398306.html,Biden nói sẽ ngăn Nga tấn công Ukraine,"Biden nói sẽ đưa ra các sáng kiến khiến Nga khó triển khai chiến dịch quân sự vào Ukraine, khi căng thẳng giữa hai nước leo thang."
https://vnexpress.net/the-gioi,,,
https://vnexpress.net/the-gioi,https://vnexpress.net/phu-huynh-ke-xa-sung-truong-hoc-my-bi-cao-buoc-ngo-sat-4398291.html,Phụ huynh kẻ xả súng trường học Mỹ bị cáo buộc ngộ sát,"James và Jennifer Crumbley, bố mẹ của Ethan Crumbley, bị cáo buộc ngộ sát sau khi thiếu niên 15 tuổi này xả súng tại trường học khiến 4 người chết."
https://vnexpress.net/the-gioi,https://vnexpress.net/13-nguoi-nhiem-chung-omicron-sau-tiec-giang-sinh-4398296.html,13 người nhiễm chủng Omicron sau tiệc Giáng sinh,"13 người mắc Covid-19 sau khi dự tiệc Giáng sinh ở Oslo tuần trước được xác nhận nhiễm chủng Omicron, giới chức cảnh báo con số có thể tăng lên."
https://vnexpress.net/the-gioi,https://vnexpress.net/hanh-trinh-giai-cuu-co-dau-9-tuoi-afghanistan-4397830.html,Hành trình giải cứu 'cô dâu 9 tuổi' Afghanistan,"Trên chuyến xe rời khu trại tị nạn ở phía tây bắc Afghanistan, người mẹ trẻ Reza Gul đang ghì chặt 6 đứa con bé bỏng của mình."
https://vnexpress.net/the-gioi,https://vnexpress.net/cuoc-dua-toan-cau-giai-ma-omicron-4396043.html,Cuộc đua toàn cầu giải mã Omicron,Hàng chục nhóm nghiên cứu khắp thế giới đang chạy đua với thời gian để phân tích Omicron và làm rõ mức độ hiệu quả của vaccine với biến chủng.
https://vnexpress.net/the-gioi,https://vnexpress.net/cu-ba-104-tuoi-thoat-mu-chu-4398141.html,Cụ bà 104 tuổi thoát mù chữ,"Cụ bà Kuttiyamma ở bang Kerala vượt qua bài kiểm tra kiến thức sơ cấp, sau khi bắt đầu học đọc viết ở tuổi 104."
https://vnexpress.net/the-gioi,https://vnexpress.net/san-bay-khong-co-radar-4398259.html,Sân bay không có radar,"Zimbabwe ký hợp đồng nâng cấp sân bay với công ty Trung Quốc, nhưng vướng mắc về vốn khiến sân bay chính vận hành mà không có radar không lưu."
https://vnexpress.net/the-gioi,,,
https://vnexpress.net/the-gioi,https://vnexpress.net/meo-gay-tranh-cai-vi-dien-canh-chet-qua-that-4398140.html,Mèo gây tranh cãi vì diễn cảnh chết quá thật,Mèo Mimi đóng cảnh trúng độc chết trong phim Marvelous Women thật đến mức khiến nhiều người Trung Quốc phẫn nộ với đoàn làm phim.
https://vnexpress.net/the-gioi,https://vnexpress.net/taliban-cam-ep-phu-nu-ket-hon-4398237.html,Taliban cấm ép phụ nữ kết hôn,"Taliban ra sắc lệnh cấm cưỡng ép phụ nữ Afghanistan kết hôn, động thái dường như nhằm xoa dịu quan ngại của cộng đồng quốc tế."
https://vnexpress.net/the-gioi,,,"Để có thẻ xanh vaccine mà không phải tiêm chủng, người đàn ông ở Biella đeo cánh tay giả hòng qua mặt nhân viên y tế nhưng bất thành."
https://vnexpress.net/the-gioi,https://vnexpress.net/diem-mu-khien-my-de-lot-luoi-omicron-4397832.html,Điểm mù khiến Mỹ để lọt lưới Omicron,"Khi Nam Phi và nhiều nước dồn dập thông báo phát hiện ca nhiễm biến chủng Omicron, những ""người gác cửa dịch tễ"" Mỹ vẫn mò mẫm tìm kiếm."
https://vnexpress.net/the-gioi,https://vnexpress.net/ke-xa-sung-truong-hoc-my-hanh-xu-bat-thuong-truoc-khi-gay-an-4398198.html,Kẻ xả súng trường học Mỹ 'hành xử bất thường' trước khi gây án,"Giáo viên hai lần báo cáo hành vi bất thường của Crumbley, nhưng nhà trường không báo cảnh sát trước khi học sinh này xả súng làm 4 người chết."
https://vnexpress.net/the-gioi,https://vnexpress.net/phap-ban-lo-tiem-kich-rafale-lon-nhat-lich-su-4398138.html,Pháp bán lô tiêm kích Rafale lớn nhất lịch sử,"UAE đặt mua 80 tiêm kích Rafale của Pháp với trị giá 15 tỷ USD, đánh dấu đơn hàng quốc tế lớn nhất lịch sử của dòng máy bay này."
https://vnexpress.net/the-gioi,,,
https://vnexpress.net/the-gioi,https://vnexpress.net/be-6-tuoi-xua-be-bao-ve-em-4398097.html,Bé 6 tuổi xua bê bảo vệ em,"Khi một con bê xuất hiện trước cổng nhà làm hai bé gái hoảng sợ, cậu bé 6 tuổi dùng gậy xua đuổi con vật và dỗ dành các em."
https://vnexpress.net/the-gioi,https://vnexpress.net/tho-san-virus-neu-gia-thuyet-nguon-goc-omicron-4398070.html,'Thợ săn' virus nêu giả thuyết nguồn gốc Omicron,"Tulio de Oliveira, người được mệnh danh ""thợ săn"" virus, nêu giả thuyết Omicron đã ủ trong cơ thể người bị suy giảm miễn dịch nghiêm trọng, như nhiễm HIV."
https://vnexpress.net/the-gioi,https://vnexpress.net/nguoi-khong-chan-chay-bang-tay-nhanh-nhat-the-gioi-4397602.html,Người không chân chạy bằng tay nhanh nhất thế giới,"Zion Clark, người sinh ra không có chân, đã lập kỷ lục thế giới Guinness về chạy bằng tay nhanh nhất thế giới cho quãng đường 20 m."
https://vnexpress.net/the-gioi,https://vnexpress.net/cach-ly-2-000-nguoi-vi-ca-nhiem-omicron-4398076.html,Cách ly 2.000 người vì ca nhiễm Omicron,"Bang Geneva và Vaud cách ly 2.000 người, phần lớn là trẻ em, sau khi phát hiện hai ca nhiễm chủng Omicron tại một trường quốc tế."
https://vnexpress.net/the-gioi,https://vnexpress.net/omicron-day-nam-phi-vao-lan-song-covid-19-thu-tu-4398051.html,Omicron đẩy Nam Phi vào làn sóng Covid-19 thứ tư,Giới chức y tế Nam Phi cho biết số ca nCoV đang tăng nhanh và đất nước đang trải qua làn sóng dịch thứ tư do biến chủng Omicron.
https://vnexpress.net/the-gioi,https://vnexpress.net/my-giam-sat-chat-luc-luong-nga-gan-ukraine-4398011.html,Mỹ giám sát chặt lực lượng Nga gần Ukraine,"Tướng Mark Milley nói Mỹ đang theo dõi chặt chẽ hoạt động của quân đội Nga gần biên giới Ukraine, cho rằng đây là động thái đáng lo ngại."
https://vnexpress.net/the-gioi,,,
https://vnexpress.net/the-gioi,https://vnexpress.net/14-nguoi-nhiem-chung-omicron-o-ha-lan-da-tiem-vaccine-4397969.html,14 người nhiễm chủng Omicron ở Hà Lan đã tiêm vaccine,"Hầu hết 62 ca nhiễm nCoV trên hai chuyến bay từ Nam Phi đến Hà Lan đã tiêm vaccine Covid-19, trong đó có 14 ca nhiễm chủng Omircron."
https://vnexpress.net/the-gioi,https://vnexpress.net/lao-khai-truong-tuyen-duong-sat-toc-do-cao-noi-trung-quoc-4398037.html,Lào khai trương tuyến đường sắt tốc độ cao nối Trung Quốc,"Lào hôm nay khai trương tuyến đường sắt tốc độ cao trị giá 6 tỷ USD nối với Trung Quốc, trong khuôn khổ Sáng kiến Vành đai và Con đường."
https://vnexpress.net/the-gioi,https://vnexpress.net/mot-nam-the-gioi-trien-khai-chien-dich-tiem-chung-4397942.html,Một năm thế giới triển khai chiến dịch tiêm chủng,"Chiến dịch tiêm chủng toàn cầu bắt đầu một năm trước đã giúp 55% dân số thế giới tiêm ít nhất một mũi, nhưng bất bình đẳng vaccine vẫn cao."
https://vnexpress.net/the-gioi,https://vnexpress.net/nhung-xe-sang-luu-dau-an-hoang-gia-iran-4397970.html,Những xe sang lưu dấu ấn hoàng gia Iran,"Bảo tàng thủ đô Tehran trưng bày loạt xe cổ từng thuộc hoàng gia Iran, trong đó có những xe sang như 1930 Pierce Arrow Model A."
https://vnexpress.net/the-gioi,https://vnexpress.net/dong-nam-a-ghi-nhan-cac-ca-omicron-dau-tien-4397959.html,Đông Nam Á ghi nhận các ca Omicron đầu tiên,"Singapore và Malaysia ghi nhận ba ca nhiễm biến chủng Omicron đầu tiên, đều là những người trở về từ Nam Phi."
https://vnexpress.net/the-gioi,https://vnexpress.net/ly-do-ty-le-ung-ho-biden-giam-ky-luc-4397611.html,Lý do tỷ lệ ủng hộ Biden giảm kỷ lục,"Quyết định rút quân khỏi Afghanistan, chia rẽ đảng phái, Covid-19 vẫn hoành hành đe dọa phục hồi kinh tế khiến nhiều người Mỹ ngày càng thất vọng với Biden."
https://vnexpress.net/the-gioi,https://vnexpress.net/ton-thuong-phoi-vi-hat-karaoke-qua-hang-4397887.html,Tổn thương phổi vì hát karaoke quá hăng,"Thanh niên họ Vương nhập viện cấp cứu vì tràn khí màng phổi sau khi ""dốc sức"" hát karaoke trong tiệc sinh nhật bạn."
https://vnexpress.net/the-gioi,https://vnexpress.net/vo-chong-biden-thap-sang-cay-giang-sinh-quoc-gia-4397903.html,Vợ chồng Biden thắp sáng Cây Giáng sinh Quốc gia,Biden bày tỏ lạc quan về tương lai đất nước khi cùng vợ thắp sáng Cây Giáng sinh Quốc gia ở Nhà Trắng tối 2/12.
https://vnexpress.net/the-gioi,https://vnexpress.net/my-australia-phat-hien-ca-nhiem-omicron-cong-dong-4397878.html,"Mỹ, Australia phát hiện ca nhiễm Omicron cộng đồng","Australia và hai bang Mỹ ghi nhận ca nhiễm Omicron không đi nước ngoài gần đây, cho thấy biến chủng này đã xuất hiện trong cộng đồng."
https://vnexpress.net/the-gioi,https://vnexpress.net/thach-thuc-voi-ham-doi-lon-nhat-the-gioi-cua-trung-quoc-4397797.html,Thách thức với hạm đội lớn nhất thế giới của Trung Quốc,"Hải quân Trung Quốc sở hữu nhiều chiến hạm nhất thế giới, song đối mặt thách thức về chi phí duy trì lực lượng và cạnh tranh công nghệ."
https://vnexpress.net/the-gioi,https://vnexpress.net/linh-duc-dot-duoc-choi-rock-tam-biet-merkel-4397843.html,"Lính Đức đốt đuốc, chơi rock tạm biệt Merkel",Binh sĩ Đức mang theo đuốc diễu hành và chơi nhạc rock trong lễ chia tay Thủ tướng Merkel trước khi bà rời vị trí sau 16 năm tại vị.
https://vnexpress.net/the-gioi,https://vnexpress.net/ben-trong-phong-thi-nghiem-phat-hien-bien-chung-omicron-4397796.html,Bên trong phòng thí nghiệm phát hiện biến chủng Omicron,Phòng thí nghiệm Vitalab tại thành phố Johannesburg là nơi đầu tiên phát hiện dấu hiệu bất thường của biến chủng Omicron hồi đầu tháng 11.
https://vnexpress.net/the-gioi,https://vnexpress.net/thuy-thu-viet-mat-tich-tren-bien-nhat-ban-4397820.html,Thủy thủ Việt mất tích trên biển Nhật Bản,"Sau khi một tàu hàng với 18 thủy thủ Việt mất liên lạc trên biển Nhật Bản, Hàn Quốc giải cứu 17 người, một người còn lại mất tích."
https://vnexpress.net/the-gioi,https://vnexpress.net/duc-siet-han-che-voi-nguoi-chua-tiem-chung-4397826.html,Đức siết hạn chế với người chưa tiêm chủng,Đức chỉ cho phép người chưa tiêm vaccine Covid-19 tới các cơ sở thiết yếu và đang cân nhắc bắt buộc tiêm chủng trong những tháng tới.
https://vnexpress.net/the-gioi,,,
category,url,title,text
https://vnexpress.net/giai-tri,https://vnexpress.net/siu-black-toi-khong-con-nhieu-san-si-4396888.html,Siu Black: 'Tôi không còn nhiều sân si',"
Siu Black mỗi ngày vừa bế cháu vừa hát để rèn giọng, tìm niềm vui giữa lo toan cơm áo gạo tiền.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/pham-bang-bang-duoc-khen-phong-cach-tuoi-40-4398412.html,Phạm Băng Băng được khen phong cách tuổi 40,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/nguoi-mau-khong-dut-tinh-trum-giai-tri-hong-kong-4398325.html,Người mẫu không dứt tình 'Trùm giải trí Hong Kong',"
Người mẫu Mandy Lieu coi tình cũ - ""trùm giải trí"" Châu Trác Hoa - như người thân, dù ông đang ngồi tù.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/dung-nhan-dan-thi-sinh-miss-universe-4398347.html,Dung nhan dàn thí sinh Miss Universe,"
Kim Duyên trang điểm sắc sảo, chụp ảnh chân dung cùng dàn thí sinh Miss Universe.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/adrian-anh-tuan-goi-y-vay-ao-mua-dong-4398119.html,Adrian Anh Tuấn gợi ý váy áo mùa đông,"
Nhà thiết kế Adrian Anh Tuấn giới thiệu loạt váy, áo choàng chất liệu tweed, dạ... trong bộ sưu tập mùa đông 2021.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/isaac-lam-moi-yeu-dai-kho-cua-my-tam-4398047.html,Isaac làm mới 'Yêu dại khờ' của Mỹ Tâm,"
Ca sĩ Isaac hát lại ""Yêu dại khờ"" - hit gắn liền tên tuổi Mỹ Tâm 20 năm trước - trong dự án ""Hát cho em"".
"
https://vnexpress.net/giai-tri,,,
https://vnexpress.net/giai-tri,https://vnexpress.net/thuy-tien-nho-bi-che-toi-no-luc-o-miss-grand-4398002.html,"Thùy Tiên: 'Nhờ bị chê, tôi nỗ lực ở Miss Grand'","
"
https://vnexpress.net/giai-tri,https://vnexpress.net/sao-gao-coi-tvb-phu-nhan-ban-hang-le-duong-4398102.html,Sao gạo cội TVB phủ nhận bán hàng lề đường,"
Tài tử gạo cội TVB Lê Diệu Tường khuyên fan không bận tâm tin đồn anh sống chật vật, bán hàng lề đường.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/my-nhan-18-tuoi-thi-miss-world-4397981.html,Mỹ nhân 18 tuổi thi Miss World,"
Sade Greenwood - 18 tuổi, đại diện Sri Lanka tại Miss World 2021 - có gương mặt ngây thơ, thân hình cân đối.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/19-nam-hon-nhan-cua-mai-thu-huyen-4397593.html,19 năm hôn nhân của Mai Thu Huyền,"
Sau bảy năm quen biết - yêu đương và 19 năm chung sống, Mai Thu Huyền nói yêu chồng hơn mỗi ngày.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/pham-hau-hoa-si-trieu-usd-4395827.html,Phạm Hậu - họa sĩ triệu USD,"
Một tác phẩm sơn mài của Phạm Hậu được Nhật Bản mua với giá 13.000 đồng thập niên 1960 - tương đương căn biệt thự ở Hà Nội khi đó.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/rihanna-ra-mat-quan-khoet-vong-ba-4397917.html,Rihanna ra mắt quần khoét vòng ba,"
Quần hở vòng ba của Rihanna khiến nhiều khán giả hoang mang, không hiểu ý đồ thiết kế.
"
https://vnexpress.net/giai-tri,,,
https://vnexpress.net/giai-tri,https://vnexpress.net/dan-my-nhan-miss-grand-trong-trang-phuc-da-hoi-4398094.html,Dàn mỹ nhân Miss Grand trong trang phục dạ hội,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/dung-mao-hut-fan-mot-thoi-cua-le-minh-4397979.html,Dung mạo hút fan một thời của Lê Minh,"
Thiên vương Hong Kong Lê Minh từng làm fan thổn thức vì hình tượng ""như nắng buổi bình minh"".
"
https://vnexpress.net/giai-tri,https://vnexpress.net/nhac-pham-chia-tay-merkel-gay-ban-tan-4397897.html,Nhạc phẩm chia tay Merkel gây bàn tán,"
Merkel yêu cầu binh sĩ chơi giai điệu ""Du hast den Farbfilm vergessen"" của Nina Hagen, người từng gọi bà là ""đạo đức giả"".
"
https://vnexpress.net/giai-tri,https://vnexpress.net/sao-goc-viet-vao-top-dien-vien-dot-pha-cua-nam-4397914.html,Sao gốc Việt vào top diễn viên đột phá của năm,"
Nữ diễn viên Kelly Marie Trần vào top 10 diễn viên đột phá trong năm do trang IMDb bình chọn.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/nguoi-dep-miss-world-khoe-dang-tren-bien-4397876.html,Người đẹp Miss World khoe dáng trên biển,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/bay-phim-han-len-song-thang-12-4397755.html,Bảy phim Hàn lên sóng tháng 12,"
Gong Yoo du hành lên mặt trăng trong ""Biển tĩnh lặng"", Jisoo - thành viên Blackpink - nhận vai chính đầu tay phim ""Snowdrop"".
"
https://vnexpress.net/giai-tri,,,
https://vnexpress.net/giai-tri,https://vnexpress.net/vo-chong-thu-trang-lam-phim-hai-ve-dan-van-phong-4397956.html,Vợ chồng Thu Trang làm phim hài về dân văn phòng,"
Thu Trang - Tiến Luật mang chuyện công sở lên màn ảnh với sit-com ""Đi làm có gì vui"".
"
https://vnexpress.net/giai-tri,https://vnexpress.net/nghe-si-lan-huong-trung-anh-dong-mv-4397625.html,Nghệ sĩ Lan Hương - Trung Anh đóng MV,"
Nghệ sĩ Lan Hương và Trung Anh đóng vợ chồng già trong MV ""Chuyện đôi ta"" của ca sĩ Emcee L, cảm hứng từ phim ""The Notebook"".
"
https://vnexpress.net/giai-tri,https://vnexpress.net/wowy-chuong-mac-noi-loan-4397732.html,Wowy chuộng mặc nổi loạn,"
Rapper Wowy mặc suit như khỏa thân hoặc chuộng kiểu áo liền quần giống đồ bảo hộ của nhân viên y tế.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/vu-cong-ballet-dang-quang-hoa-hau-quoc-te-nhat-ban-4397867.html,Vũ công ballet đăng quang Hoa hậu Quốc tế Nhật Bản,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/tran-khon-rut-khoi-cong-ty-lien-quan-trieu-vy-4397860.html,Trần Khôn rút khỏi công ty liên quan Triệu Vy,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/britney-spears-don-sinh-nhat-ben-chong-sap-cuoi-4397850.html,Britney Spears đón sinh nhật bên chồng sắp cưới,"
"
https://vnexpress.net/giai-tri,,,
https://vnexpress.net/giai-tri,https://vnexpress.net/my-pham-thien-nhien-thanh-xu-huong-hot-4396623.html,Mỹ phẩm thiên nhiên thành xu hướng hot,"
Minh tinh Gwyneth Paltrow ăn kem dưỡng ẩm để chứng minh dòng mỹ phẩm của cô có nguồn gốc tự nhiên, an toàn.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/thuy-tien-dien-ao-tam-vay-da-hoi-o-ban-ket-miss-grand-4397783.html,"Thùy Tiên diễn áo tắm, váy dạ hội ở bán kết Miss Grand","
"
https://vnexpress.net/giai-tri,https://vnexpress.net/sau-quy-tac-lam-dep-cua-chau-hue-man-4397391.html,Sáu quy tắc làm đẹp của Châu Huệ Mẫn,"
Minh tinh Hong Kong Châu Huệ Mẫn không để da tiếp xúc với nắng từ năm 26 tuổi đến nay.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/loat-phim-ra-rap-viet-thang-12-4397108.html,Loạt phim ra rạp Việt tháng 12,"
Nhiều bom tấn hành động, siêu anh hùng như ""Người Nhện 3"", ""Ma trận 4"" ra rạp dịp cuối năm sau quãng thời gian bị hoãn chiếu vì dịch.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/kim-duyen-muon-do-hieu-dan-chi-thi-miss-universe-4397631.html,Kim Duyên mượn đồ hiệu đàn chị thi Miss Universe,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/ly-tu-that-toi-chua-co-nha-oto-4397629.html,"Lý Tử Thất: 'Tôi chưa có nhà, ôtô'","
"
https://vnexpress.net/giai-tri,,,
https://vnexpress.net/giai-tri,https://vnexpress.net/song-hye-kyo-bi-cong-kich-4397539.html,Song Hye Kyo bị công kích,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/phim-cuoi-cung-quay-o-tu-cam-thanh-4396967.html,Phim cuối cùng quay ở Tử Cấm Thành,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/irina-shayk-ung-ho-phim-cua-bradley-cooper-4397688.html,Irina Shayk ủng hộ phim của Bradley Cooper,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/alec-baldwin-khoc-khi-noi-ve-viec-gay-chet-nguoi-4397570.html,Alec Baldwin khóc khi nói về việc gây chết người,"
Tài tử Alec Baldwin xúc động trong buổi phỏng vấn đầu tiên sau tai nạn chết người trên phim trường ""Rust"".
"
https://vnexpress.net/giai-tri,https://vnexpress.net/chien-thuat-thoi-trang-cua-ba-my-nhan-viet-dang-thi-quoc-te-4397500.html,'Chiến thuật' thời trang của ba mỹ nhân Việt đang thi quốc tế,"
Kim Duyên chưng diện đồ hiệu ở Miss Universe, Đỗ Thị Hà say mê những bộ đầm xòe thướt tha ở Miss World.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/phong-cach-nguoi-mau-goc-viet-o-tuoi-61-4396983.html,Phong cách người mẫu gốc Việt ở tuổi 61,"
Ánh Dương - người mẫu gốc Việt sinh tại Pháp, 61 tuổi - mặc đa phong cách với váy ngắn, đầm maxi, mốt đồ ngủ.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/kim-duyen-duoc-du-doan-vao-top-21-miss-universe-4397354.html,Kim Duyên được dự đoán vào top 21 Miss Universe,"
Kim Duyên được chuyên trang sắc đẹp Missosology xếp vào Top 21 Miss Universe 2021, cạnh ứng viên Paraguay, Colombia, Ấn Độ...
"
https://vnexpress.net/giai-tri,https://vnexpress.net/con-gai-chung-le-de-doat-giai-a-hau-4397347.html,Con gái Chung Lệ Đề đoạt giải á hậu,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/10-ngay-o-miss-world-cua-do-thi-ha-4397206.html,10 ngày ở Miss World của Đỗ Thị Hà,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/do-manh-cuong-goi-y-phoi-mot-chan-vay-theo-11-cach-4397605.html,Đỗ Mạnh Cường gợi ý phối một chân váy theo 11 cách,"
Nhà thiết kế Đỗ Mạnh Cường đưa ra 11 cách phối đồ với cùng một kiểu chân váy midi bằng voan của Sixdo.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/thanh-hang-goi-y-vay-ao-dao-pho-dong-4397501.html,Thanh Hằng gợi ý váy áo dạo phố đông,"
Siêu mẫu Thanh Hằng diện váy tweed, áo khoác blazer... tận hưởng tiết trời cuối năm.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/sao-squid-game-dong-money-heist-ban-han-4397482.html,Sao 'Squid Game' đóng 'Money Heist' bản Hàn,"
Park Hae Soo - đóng Cho Sang Woo trong ""Squid Game"" - nhận vai tên cướp Berlin dự án ""Phi vụ triệu đô"" phiên bản Hàn.
"
https://vnexpress.net/giai-tri,https://vnexpress.net/do-thi-ha-bi-ong-chich-4397355.html,Đỗ Thị Hà bị ong chích,"
"
https://vnexpress.net/giai-tri,https://vnexpress.net/trieu-man-gia-tinh-van-bien-hoa-voi-sac-den-4395643.html,'Triệu Mẫn' Giả Tịnh Văn biến hóa với sắc đen,"
Mỹ nhân Đài Loan Giả Tịnh Văn - đóng Triệu Mẫn ""Ỷ thiên Đồ Long Ký"" - thường dự sự kiện, dạo chơi với váy áo gam đen.
"
https://vnexpress.net/giai-tri,,,
category,url,title,text
https://vnexpress.net/thoi-su,https://vnexpress.net/de-nghi-dung-nhap-canh-hanh-khach-tu-10-nuoc-chau-phi-4398421.html,Đề nghị dừng nhập cảnh hành khách từ 10 nước châu Phi,Cục Hàng không Việt Nam kiến nghị dừng các chuyến bay cứu trợ và cấm nhập cảnh với hành khách từ 10 quốc gia châu Phi.
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,https://vnexpress.net/cong-truong-ham-cao-toc-xuyen-nui-dai-nhat-thanh-hoa-4398127.html,Công trường hầm cao tốc xuyên núi dài nhất Thanh Hóa,"Hầm Thung Thi dài 680 m nằm trên tuyến cao tốc Bắc Nam qua huyện Hà Trung (Thanh Hóa), vừa được khoan thông ống bên phải sau 9 tháng khởi công."
https://vnexpress.net/thoi-su,https://vnexpress.net/chu-tich-quoc-hoi-bao-dam-tot-nhat-che-do-cho-tuyen-dau-chong-dich-4398258.html,Chủ tịch Quốc hội: Bảo đảm tốt nhất chế độ cho tuyến đầu chống dịch,"Chủ tịch Quốc hội đồng tình với đề xuất chính sách đặc thù phòng, chống Covid-19 như tiền lương, tiền công, phụ cấp với người tham gia chống dịch."
https://vnexpress.net/thoi-su,https://vnexpress.net/f0-tang-cao-ha-noi-thu-hep-vung-xanh-4398257.html,"F0 tăng cao, Hà Nội thu hẹp vùng xanh","Do số F0 hai tuần qua lên hơn 4.000, Hà Nội chỉ còn 7 đơn vị hành chính cấp huyện đạt cấp độ 1 (vùng xanh), giảm 12 đơn vị so với tuần trước."
https://vnexpress.net/thoi-su,https://vnexpress.net/dai-bieu-khong-dong-tinh-de-dia-phuong-lam-chu-dau-tu-cao-toc-bac-nam-4398247.html,Đại biểu không đồng tình để địa phương làm chủ đầu tư cao tốc Bắc Nam,"Một số đại biểu Quốc hội cho rằng việc giao UBND các tỉnh, thành phố có dự án cao tốc Bắc Nam đi qua đầu tư xây dựng, quản lý là không phù hợp quy định."
https://vnexpress.net/thoi-su,https://vnexpress.net/dieu-kien-cach-ly-dieu-tri-f0-tai-nha-o-ha-noi-4398241.html,"Điều kiện cách ly, điều trị F0 tại nhà ở Hà Nội","Người mắc Covid-19 (F0) dưới 50 tuổi, chưa phát hiện bệnh lý nền, đã tiêm đủ liều vaccine và không mang thai được xem xét điều trị tại nhà."
https://vnexpress.net/thoi-su,https://vnexpress.net/trien-lam-cua-tre-em-yeu-the-tai-van-phong-lien-hop-quoc-4398096.html,Triển lãm của trẻ em yếu thế tại văn phòng Liên Hợp Quốc,"Nhân ngày quốc tế người khuyết tật, 50 tác phẩm hội họa của trẻ em yếu thế đã được trưng bày trong triển lãm có tên ""Biết ơn"" tại trụ sở Liên Hợp Quốc tại Việt Nam."
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,,,"Nhiều ngày không thấy ông Hoàng ra ngoài, người dân xã Thuần Lộc phá cổng vào kiểm tra, phát hiện chủ nhà và con trai 21 tuổi đã chết từ lâu."
https://vnexpress.net/thoi-su,https://vnexpress.net/cuu-truong-cong-an-tp-thanh-hoa-bi-khai-tru-dang-4398216.html,Cựu trưởng công an TP Thanh Hóa bị khai trừ Đảng,"Nhận 260 triệu đồng tiền chạy án của thuộc cấp, ông Nguyễn Chí Phương, cựu Trưởng công an TP Thanh Hóa, bị khai trừ Đảng sau hơn một năm rưỡi lĩnh án."
https://vnexpress.net/thoi-su,https://vnexpress.net/covid-19/covid-19-viet-nam,"Số liệu Covid-19: Cả nước hơn 1,27 triệu ca nhiễm","Hôm nay, cả nước ghi nhận 14.483 ca nhiễm (tăng 806 so với hôm qua) tại 60 tỉnh thành, nâng tổng số lên 1.274.605."
